seed,split,position,sample_id
42,train,351,00000219_002.png
42,train,352,00001018_000.png
42,train,353,00000766_012.png
42,train,354,00000099_011.png
42,train,355,00000105_004.png
42,train,356,00001160_000.png
42,train,357,00001194_001.png
42,train,358,00000766_006.png
42,train,359,00001298_007.png
42,train,360,00000099_005.png
42,train,361,00000385_003.png
42,train,362,00000674_000.png
42,train,363,00001206_000.png
42,train,364,00000727_009.png
42,train,365,00000248_019.png
42,train,366,00000664_000.png
42,train,367,00000273_004.png
42,train,368,00000017_002.png
42,train,369,00001216_000.png
42,train,370,00000021_000.png
42,train,371,00000652_002.png
42,train,372,00000159_000.png
42,train,373,00000834_001.png
42,train,374,00000248_025.png
42,train,375,00001054_004.png
42,train,376,00000652_016.png
42,train,377,00000031_000.png
42,train,378,00001230_002.png
42,train,379,00000591_018.png
42,train,380,00000459_033.png
42,train,381,00000043_000.png
42,train,382,00000758_002.png
42,train,383,00000053_000.png
42,train,384,00001252_002.png
42,train,385,00000620_002.png
42,train,386,00000459_027.png
42,train,387,00000870_003.png
42,train,388,00001301_023.png
42,train,389,00000616_000.png
42,train,390,00001264_000.png
42,train,391,00000091_003.png
42,train,392,00000606_000.png
42,train,393,00001274_000.png
42,train,394,00001301_037.png
42,train,395,00000570_000.png
42,train,396,00000408_000.png
42,train,397,00001102_000.png
42,train,398,00000560_000.png
42,train,399,00000996_004.png
42,train,400,00000418_000.png
42,train,401,00001112_000.png
42,train,402,00000954_007.png
42,train,403,00000335_000.png
42,train,404,00000621_007.png
42,train,405,00001027_001.png
42,train,406,00000042_005.png
42,train,407,00000621_013.png
42,train,408,00000857_004.png
42,train,409,00000631_007.png
42,train,410,00000368_001.png
42,train,411,00000210_001.png
42,train,412,00001001_003.png
42,train,413,00000200_001.png
42,train,414,00000090_006.png
42,train,415,00000963_000.png
42,train,416,00000176_001.png
42,train,417,00000182_000.png
42,train,418,00000973_000.png
42,train,419,00000571_005.png
42,train,420,00000963_014.png
42,train,421,00000192_000.png
42,train,422,00000820_009.png
42,train,423,00000334_005.png
42,train,424,00000820_021.png
42,train,425,00000723_001.png
42,train,426,00000547_007.png
42,train,427,00000955_002.png
42,train,428,00000963_028.png
42,train,429,00000038_003.png
42,train,430,00000409_001.png
42,train,431,00001103_001.png
42,train,432,00000963_010.png
42,train,433,00000571_001.png
42,train,434,00000585_000.png
42,train,435,00000561_001.png
42,train,436,00000963_004.png
42,train,437,00000820_019.png
42,train,438,00000038_007.png
42,train,439,00000820_031.png
42,train,440,00000547_003.png
42,train,441,00000723_005.png
42,train,442,00000820_025.png
42,train,443,00000334_001.png
42,train,444,00000631_003.png
42,train,445,00000857_000.png
42,train,446,00000042_001.png
42,train,447,00000847_000.png
42,train,448,00000621_003.png
42,train,449,00000052_001.png
42,train,450,00001253_003.png
42,train,451,00001265_001.png
42,train,452,00001291_000.png
42,train,453,00000090_002.png
42,train,454,00000368_011.png
42,train,455,00000909_002.png
42,train,456,00001281_000.png
42,train,457,00000368_005.png
42,train,458,00000861_002.png
42,train,459,00000177_000.png
42,train,460,00000183_001.png
42,train,461,00000831_008.png
42,train,462,00000996_000.png
42,train,463,00000949_008.png
42,train,464,00000704_002.png
42,train,465,00000167_000.png
42,train,466,00000972_001.png
42,train,467,00000986_000.png
42,train,468,00001203_009.png
42,train,469,00000722_000.png
42,train,470,00001228_000.png
42,train,471,00000039_002.png
42,train,472,00001238_000.png
42,train,473,00000954_003.png
42,train,474,00000444_000.png
42,train,475,00000459_023.png
42,train,476,00000454_000.png
42,train,477,00001026_000.png
42,train,478,00000459_037.png
42,train,479,00000870_013.png
42,train,480,00001301_033.png
42,train,481,00000369_000.png
42,train,482,00000091_007.png
42,train,483,00000201_000.png
42,train,484,00001301_027.png
42,train,485,00000379_000.png
42,train,486,00000870_007.png
42,train,487,00000273_000.png
42,train,488,00000248_009.png
42,train,489,00001206_004.png
42,train,490,00000410_002.png
42,train,491,00001107_009.png
42,train,492,00000426_000.png
42,train,493,00000652_012.png
42,train,494,00000255_002.png
42,train,495,00000248_021.png
42,train,496,00001054_000.png
42,train,497,00000436_000.png
42,train,498,00001044_000.png
42,train,499,00000245_002.png
42,validation,0,00000705_001.png
42,validation,1,00000080_004.png
42,validation,2,00000497_000.png
42,validation,3,00000857_006.png
42,validation,4,00000039_004.png
42,validation,5,00001301_021.png
42,validation,6,00000870_001.png
42,validation,7,00000620_000.png
42,validation,8,00000758_000.png
42,validation,9,00000652_014.png
42,validation,10,00000248_027.png
42,validation,11,00000766_004.png
42,validation,12,00000777_001.png
42,validation,13,00000927_000.png
42,validation,14,00000071_008.png
42,validation,15,00000061_021.png
42,validation,16,00000411_000.png
42,validation,17,00001073_000.png
42,validation,18,00001045_002.png
42,validation,19,00000244_000.png
42,validation,20,00000395_000.png
42,validation,21,00001018_003.png
42,validation,22,00000908_000.png
42,validation,23,00000042_006.png
42,validation,24,00000090_005.png
42,validation,25,00000140_000.png
42,validation,26,00000547_004.png
42,validation,27,00000963_015.png
42,validation,28,00001027_000.png
42,validation,29,00000556_003.png
42,validation,30,00000860_002.png
42,validation,31,00000652_017.png
42,validation,32,00001206_001.png
42,validation,33,00001194_000.png
42,validation,34,00000580_008.png
42,validation,35,00000254_002.png
42,validation,36,00000132_003.png
42,validation,37,00000104_001.png
42,validation,38,00000286_000.png
42,validation,39,00000569_003.png
42,validation,40,00001304_006.png
42,validation,41,00000502_014.png
42,validation,42,00000502_000.png
42,validation,43,00001008_000.png
42,validation,44,00000824_001.png
42,validation,45,00001280_001.png
42,validation,46,00000177_004.png
42,validation,47,00000325_000.png
42,validation,48,00000556_002.png
42,validation,49,00000595_000.png
42,validation,50,00000080_002.png
42,validation,51,00000151_002.png
42,validation,52,00001036_000.png
42,validation,53,00000486_003.png
42,validation,54,00001072_002.png
42,validation,55,00000263_000.png
42,validation,56,00001230_006.png
42,validation,57,00000652_006.png
42,validation,58,00000099_001.png
42,validation,59,00000900_001.png
42,validation,60,00001304_002.png
42,validation,61,00000766_016.png
42,validation,62,00000937_006.png
42,validation,63,00000901_004.png
42,validation,64,00000869_005.png
42,validation,65,00001147_002.png
42,validation,66,00001231_002.png
42,validation,67,00001207_000.png
42,validation,68,00000878_000.png
42,validation,69,00000115_001.png
42,validation,70,00000099_000.png
42,validation,71,00000652_007.png
42,validation,72,00000591_009.png
42,validation,73,00001054_001.png
42,validation,74,00001206_005.png
42,validation,75,00001301_032.png
42,validation,76,00000949_009.png
42,validation,77,00000368_004.png
42,validation,78,00000090_003.png
42,validation,79,00000547_002.png
42,validation,80,00000038_006.png
42,validation,81,00001125_002.png
42,validation,82,00000419_000.png
42,validation,83,00000714_001.png
42,validation,84,00000151_001.png
42,validation,85,00000091_004.png
42,validation,86,00001301_030.png
42,validation,87,00000926_000.png
42,validation,88,00001018_007.png
42,validation,89,00001304_001.png
42,validation,90,00000766_001.png
42,validation,91,00000825_003.png
42,validation,92,00000937_005.png
42,validation,93,00000384_000.png
42,validation,94,00001322_002.png
42,validation,95,00000628_002.png
42,validation,96,00000652_010.png
42,validation,97,00000400_000.png
42,validation,98,00000410_000.png
42,validation,99,00000237_000.png
42,test,0,00000324_013.png
42,test,1,00000150_001.png
42,test,2,00000733_003.png
42,test,3,00000013_008.png
42,test,4,00000324_007.png
42,test,5,00000997_003.png
42,test,6,00000013_020.png
42,test,7,00000013_034.png
42,test,8,00000506_022.png
42,test,9,00000583_043.png
42,test,10,00000583_057.png
42,test,11,00000732_006.png
42,test,12,00001093_008.png
42,test,13,00000193_007.png
42,test,14,00000193_013.png
42,test,15,00000211_012.png
42,test,16,00000211_006.png
42,test,17,00000894_000.png
42,test,18,00000149_002.png
42,test,19,00001170_016.png
42,test,20,00001170_002.png
42,test,21,00000467_009.png
42,test,22,00000643_005.png
42,test,23,00000370_005.png
42,test,24,00000370_011.png
42,test,25,00000218_005.png
42,test,26,00001075_044.png
42,test,27,00000181_062.png
42,test,28,00001075_045.png
42,test,29,00000181_063.png
42,test,30,00000370_010.png
42,test,31,00000218_004.png
42,test,32,00000370_004.png
42,test,33,00000643_004.png
42,test,34,00000467_008.png
42,test,35,00001170_003.png
42,test,36,00001170_017.png
42,test,37,00000149_003.png
42,test,38,00000211_007.png
42,test,39,00000894_001.png
42,test,40,00000211_013.png
42,test,41,00000193_012.png
42,test,42,00000193_006.png
42,test,43,00001093_009.png
42,test,44,00000732_007.png
42,test,45,00000583_056.png
42,test,46,00000583_042.png
42,test,47,00000506_023.png
42,test,48,00000013_035.png
42,test,49,00000013_021.png
42,test,50,00000997_002.png
42,test,51,00000013_009.png
42,test,52,00000733_002.png
42,test,53,00000324_006.png
42,test,54,00000324_012.png
42,test,55,00000150_000.png
42,test,56,00000324_004.png
42,test,57,00000733_000.png
42,test,58,00000150_002.png
42,test,59,00000324_010.png
42,test,60,00000013_037.png
42,test,61,00000997_000.png
42,test,62,00000468_058.png
42,test,63,00000013_023.png
42,test,64,00000506_021.png
42,test,65,00000506_009.png
42,test,66,00000583_054.png
42,test,67,00000583_040.png
42,test,68,00000732_005.png
42,test,69,00000193_010.png
42,test,70,00000193_004.png
42,test,71,00000894_003.png
42,test,72,00000211_005.png
42,test,73,00000211_011.png
42,test,74,00000032_049.png
42,test,75,00000211_039.png
42,test,76,00000149_001.png
42,test,77,00001170_001.png
42,test,78,00001170_015.png
42,test,79,00001170_029.png
42,test,80,00000643_006.png
42,test,81,00000218_006.png
42,test,82,00000370_006.png
42,test,83,00000181_049.png
42,test,84,00000181_061.png
42,test,85,00001075_047.png
42,test,86,00000181_060.png
42,test,87,00001075_046.png
42,test,88,00000370_007.png
42,test,89,00000181_048.png
42,test,90,00000218_007.png
42,test,91,00000643_007.png
42,test,92,00000398_008.png
42,test,93,00001170_028.png
42,test,94,00001170_014.png
42,test,95,00001170_000.png
42,test,96,00000149_000.png
42,test,97,00000032_048.png
42,test,98,00000211_038.png
42,test,99,00000211_010.png
