seed,split,position,sample_id
42,train,351,00000219_002.png
42,train,352,00001018_000.png
42,train,353,00000766_012.png
42,train,354,00000099_011.png
42,train,355,00000105_004.png
42,train,356,00001160_000.png
42,train,357,00001194_001.png
42,train,358,00000766_006.png
42,train,359,00001298_007.png
42,train,360,00000099_005.png
42,train,361,00000385_003.png
42,train,362,00000674_000.png
42,train,363,00001206_000.png
42,train,364,00000727_009.png
42,train,365,00000248_019.png
42,train,366,00000664_000.png
42,train,367,00000273_004.png
42,train,368,00000017_002.png
42,train,369,00001216_000.png
42,train,370,00000021_000.png
42,train,371,00000652_002.png
42,train,372,00000159_000.png
42,train,373,00000834_001.png
42,train,374,00000248_025.png
42,train,375,00001054_004.png
42,train,376,00000652_016.png
42,train,377,00000031_000.png
42,train,378,00001230_002.png
42,train,379,00000591_018.png
42,train,380,00000459_033.png
42,train,381,00000043_000.png
42,train,382,00000758_002.png
42,train,383,00000053_000.png
42,train,384,00001252_002.png
42,train,385,00000620_002.png
42,train,386,00000459_027.png
42,train,387,00000870_003.png
42,train,388,00001301_023.png
42,train,389,00000616_000.png
42,train,390,00001264_000.png
42,train,391,00000091_003.png
42,train,392,00000606_000.png
42,train,393,00001274_000.png
42,train,394,00001301_037.png
42,train,395,00000570_000.png
42,train,396,00000408_000.png
42,train,397,00001102_000.png
42,train,398,00000560_000.png
42,train,399,00000996_004.png
42,train,400,00000418_000.png
42,train,401,00001112_000.png
42,train,402,00000954_007.png
42,train,403,00000335_000.png
42,train,404,00000621_007.png
42,train,405,00001027_001.png
42,train,406,00000042_005.png
42,train,407,00000621_013.png
42,train,408,00000857_004.png
42,train,409,00000631_007.png
42,train,410,00000368_001.png
42,train,411,00000210_001.png
42,train,412,00001001_003.png
42,train,413,00000200_001.png
42,train,414,00000090_006.png
42,train,415,00000963_000.png
42,train,416,00000176_001.png
42,train,417,00000182_000.png
42,train,418,00000973_000.png
42,train,419,00000571_005.png
42,train,420,00000963_014.png
42,train,421,00000192_000.png
42,train,422,00000820_009.png
42,train,423,00000334_005.png
42,train,424,00000820_021.png
42,train,425,00000723_001.png
42,train,426,00000547_007.png
42,train,427,00000955_002.png
42,train,428,00000963_028.png
42,train,429,00000038_003.png
42,train,430,00000409_001.png
42,train,431,00001103_001.png
42,train,432,00000963_010.png
42,train,433,00000571_001.png
42,train,434,00000585_000.png
42,train,435,00000561_001.png
42,train,436,00000963_004.png
42,train,437,00000820_019.png
42,train,438,00000038_007.png
42,train,439,00000820_031.png
42,train,440,00000547_003.png
42,train,441,00000723_005.png
42,train,442,00000820_025.png
42,train,443,00000334_001.png
42,train,444,00000631_003.png
42,train,445,00000857_000.png
42,train,446,00000042_001.png
42,train,447,00000847_000.png
42,train,448,00000621_003.png
42,train,449,00000052_001.png
42,train,450,00001253_003.png
42,train,451,00001265_001.png
42,train,452,00001291_000.png
42,train,453,00000090_002.png
42,train,454,00000368_011.png
42,train,455,00000909_002.png
42,train,456,00001281_000.png
42,train,457,00000368_005.png
42,train,458,00000861_002.png
42,train,459,00000177_000.png
42,train,460,00000183_001.png
42,train,461,00000831_008.png
42,train,462,00000996_000.png
42,train,463,00000949_008.png
42,train,464,00000704_002.png
42,train,465,00000167_000.png
42,train,466,00000972_001.png
42,train,467,00000986_000.png
42,train,468,00001203_009.png
42,train,469,00000722_000.png
42,train,470,00001228_000.png
42,train,471,00000039_002.png
42,train,472,00001238_000.png
42,train,473,00000954_003.png
42,train,474,00000444_000.png
42,train,475,00000459_023.png
42,train,476,00000454_000.png
42,train,477,00001026_000.png
42,train,478,00000459_037.png
42,train,479,00000870_013.png
42,train,480,00001301_033.png
42,train,481,00000369_000.png
42,train,482,00000091_007.png
42,train,483,00000201_000.png
42,train,484,00001301_027.png
42,train,485,00000379_000.png
42,train,486,00000870_007.png
42,train,487,00000273_000.png
42,train,488,00000248_009.png
42,train,489,00001206_004.png
42,train,490,00000410_002.png
42,train,491,00001107_009.png
42,train,492,00000426_000.png
42,train,493,00000652_012.png
42,train,494,00000255_002.png
42,train,495,00000248_021.png
42,train,496,00001054_000.png
42,train,497,00000436_000.png
42,train,498,00001044_000.png
42,train,499,00000245_002.png
42,train,500,00000591_008.png
42,train,501,00000638_000.png
42,train,502,00000133_002.png
42,train,503,00000750_000.png
42,train,504,00000628_000.png
42,train,505,00001322_000.png
42,train,506,00000115_000.png
42,train,507,00001298_003.png
42,train,508,00000766_002.png
42,train,509,00000502_004.png
42,train,510,00001194_005.png
42,train,511,00000502_010.png
42,train,512,00000105_000.png
42,train,513,00000910_001.png
42,train,514,00001018_004.png
42,train,515,00000782_003.png
42,train,516,00000681_000.png
42,train,517,00001217_001.png
42,train,518,00000272_005.png
42,train,519,00000691_000.png
42,train,520,00000835_000.png
42,train,521,00001221_003.png
42,train,522,00000020_001.png
42,train,523,00000148_001.png
42,train,524,00000825_000.png
42,train,525,00000030_001.png
42,train,526,00001055_005.png
42,train,527,00000741_005.png
42,train,528,00000356_001.png
42,train,529,00001157_003.png
42,train,530,00001161_001.png
42,train,531,00001195_000.png
42,train,532,00000360_003.png
42,train,533,00000869_004.png
42,train,534,00000513_001.png
42,train,535,00001019_001.png
42,train,536,00000450_008.png
42,train,537,00001185_000.png
42,train,538,00001171_000.png
42,train,539,00001315_006.png
42,train,540,00000901_005.png
42,train,541,00001009_000.png
42,train,542,00000503_000.png
42,train,543,00000360_002.png
42,train,544,00001161_000.png
42,train,545,00001019_000.png
42,train,546,00000513_000.png
42,train,547,00000741_004.png
42,train,548,00001157_002.png
42,train,549,00000356_000.png
42,train,550,00000132_006.png
42,train,551,00000937_007.png
42,train,552,00000346_000.png
42,train,553,00000825_001.png
42,train,554,00000148_000.png
42,train,555,00001055_004.png
42,train,556,00000030_000.png
42,train,557,00000158_000.png
42,train,558,00000020_000.png
42,train,559,00001221_002.png
42,train,560,00001045_004.png
42,train,561,00000272_004.png
42,train,562,00001217_000.png
42,train,563,00000665_000.png
42,train,564,00000569_006.png
42,train,565,00000675_000.png
42,train,566,00000766_017.png
42,train,567,00000105_001.png
42,train,568,00001304_003.png
42,train,569,00000502_011.png
42,train,570,00000868_000.png
42,train,571,00001194_004.png
42,train,572,00000782_002.png
42,train,573,00000089_000.png
42,train,574,00001018_005.png
42,train,575,00000910_000.png
42,train,576,00000502_005.png
42,train,577,00000900_000.png
42,train,578,00000766_003.png
42,train,579,00001298_002.png
42,train,580,00001322_001.png
42,train,581,00000628_001.png
42,train,582,00000926_002.png
42,train,583,00000426_001.png
42,train,584,00001107_008.png
42,train,585,00000255_003.png
42,train,586,00000248_020.png
42,train,587,00000652_013.png
42,train,588,00001230_007.png
42,train,589,00000248_008.png
42,train,590,00000297_000.png
42,train,591,00001096_002.png
42,train,592,00001072_003.png
42,train,593,00000273_001.png
42,train,594,00000287_000.png
42,train,595,00000201_001.png
42,train,596,00000091_006.png
42,train,597,00000870_006.png
42,train,598,00000379_001.png
42,train,599,00000486_002.png
42,train,600,00001301_026.png
42,train,601,00001280_004.png
42,train,602,00000870_012.png
42,train,603,00000459_036.png
42,train,604,00000444_001.png
42,train,605,00000459_022.png
42,train,606,00000954_002.png
42,train,607,00001238_001.png
42,train,608,00000039_003.png
42,train,609,00001228_001.png
42,train,610,00000709_008.png
42,train,611,00001203_008.png
42,train,612,00000167_001.png
42,train,613,00000972_000.png
42,train,614,00000831_009.png
42,train,615,00000688_002.png
42,train,616,00000177_001.png
42,train,617,00000183_000.png
42,train,618,00000704_003.png
42,train,619,00000962_000.png
42,train,620,00000996_001.png
42,train,621,00001275_000.png
42,train,622,00000080_003.png
42,train,623,00000607_000.png
42,train,624,00000861_003.png
42,train,625,00000368_010.png
42,train,626,00001265_000.png
42,train,627,00000617_000.png
42,train,628,00000621_002.png
42,train,629,00000847_001.png
42,train,630,00001253_002.png
42,train,631,00000052_000.png
42,train,632,00000857_001.png
42,train,633,00000631_002.png
42,train,634,00000042_000.png
42,train,635,00000723_004.png
42,train,636,00000820_024.png
42,train,637,00000334_000.png
42,train,638,00000820_030.png
42,train,639,00001113_000.png
42,train,640,00000820_018.png
42,train,641,00000963_005.png
42,train,642,00000561_000.png
42,train,643,00000963_011.png
42,train,644,00001103_000.png
42,train,645,00000409_000.png
42,train,646,00000571_000.png
42,train,647,00000561_002.png
42,train,648,00000963_007.png
42,train,649,00000571_002.png
42,train,650,00001103_002.png
42,train,651,00000963_013.png
42,train,652,00000302_000.png
42,train,653,00000334_002.png
42,train,654,00000820_026.png
42,train,655,00001135_000.png
42,train,656,00000547_000.png
42,train,657,00001125_000.png
42,train,658,00000038_004.png
42,train,659,00000955_005.png
42,train,660,00000557_000.png
42,train,661,00001278_009.png
42,train,662,00000772_009.png
42,train,663,00000759_000.png
42,train,664,00001253_000.png
42,train,665,00000621_000.png
42,train,666,00000749_000.png
42,train,667,00001243_000.png
42,train,668,00000042_002.png
42,train,669,00000796_008.png
42,train,670,00000631_000.png
42,train,671,00000857_003.png
42,train,672,00000368_006.png
42,train,673,00000861_001.png
42,train,674,00000895_000.png
42,train,675,00000127_009.png
42,train,676,00000074_000.png
42,train,677,00000080_001.png
42,train,678,00000885_000.png
42,train,679,00000064_000.png
42,train,680,00000090_001.png
42,train,681,00001001_004.png
42,train,682,00000909_001.png
42,train,683,00000972_002.png
42,train,684,00000698_000.png
42,train,685,00000996_003.png
42,train,686,00000704_001.png
42,train,687,00000177_003.png
42,train,688,00000183_002.png
42,train,689,00000688_000.png
42,train,690,00000039_001.png
42,train,691,00001238_003.png
42,train,692,00000954_000.png
42,train,693,00000944_000.png
42,train,694,00000227_001.png
42,train,695,00000459_034.png
42,train,696,00001301_018.png
42,train,697,00000459_020.png
42,train,698,00000444_003.png
42,train,699,00001301_024.png
42,train,700,00000459_008.png
42,train,701,00000486_000.png
42,train,702,00000870_004.png
42,train,703,00001000_001.png
42,train,704,00000496_000.png
42,train,705,00000091_010.png
42,train,706,00000870_010.png
42,train,707,00000410_001.png
42,train,708,00001096_000.png
42,train,709,00001206_007.png
42,train,710,00001059_008.png
42,train,711,00000273_003.png
42,train,712,00001072_001.png
42,train,713,00001086_000.png
42,train,714,00000245_001.png
42,train,715,00000652_005.png
42,train,716,00001230_005.png
42,train,717,00000652_011.png
42,train,718,00000248_022.png
42,train,719,00000255_001.png
42,train,720,00001054_003.png
42,train,721,00000426_003.png
42,train,722,00001322_003.png
42,train,723,00000936_000.png
42,train,724,00000133_001.png
42,train,725,00000118_008.png
42,train,726,00001288_000.png
42,train,727,00000782_000.png
42,train,728,00001194_006.png
42,train,729,00000502_013.png
42,train,730,00000105_003.png
42,train,731,00000766_015.png
42,train,732,00001298_000.png
42,train,733,00000099_002.png
42,train,734,00000792_000.png
42,train,735,00000502_007.png
42,train,736,00001314_001.png
42,train,737,00000385_004.png
42,train,738,00000016_000.png
42,train,739,00000272_006.png
42,train,740,00000813_001.png
42,train,741,00000569_004.png
42,train,742,00000006_000.png
42,train,743,00001231_000.png
42,train,744,00001055_006.png
42,train,745,00000148_002.png
42,train,746,00001221_000.png
42,train,747,00000020_002.png
42,train,748,00000653_000.png
42,train,749,00000132_004.png
42,validation,0,00000705_001.png
42,validation,1,00000080_004.png
42,validation,2,00000497_000.png
42,validation,3,00000857_006.png
42,validation,4,00000039_004.png
42,validation,5,00001301_021.png
42,validation,6,00000870_001.png
42,validation,7,00000620_000.png
42,validation,8,00000758_000.png
42,validation,9,00000652_014.png
42,validation,10,00000248_027.png
42,validation,11,00000766_004.png
42,validation,12,00000777_001.png
42,validation,13,00000927_000.png
42,validation,14,00000071_008.png
42,validation,15,00000061_021.png
42,validation,16,00000411_000.png
42,validation,17,00001073_000.png
42,validation,18,00001045_002.png
42,validation,19,00000244_000.png
42,validation,20,00000395_000.png
42,validation,21,00001018_003.png
42,validation,22,00000908_000.png
42,validation,23,00000042_006.png
42,validation,24,00000090_005.png
42,validation,25,00000140_000.png
42,validation,26,00000547_004.png
42,validation,27,00000963_015.png
42,validation,28,00001027_000.png
42,validation,29,00000556_003.png
42,validation,30,00000860_002.png
42,validation,31,00000652_017.png
42,validation,32,00001206_001.png
42,validation,33,00001194_000.png
42,validation,34,00000580_008.png
42,validation,35,00000254_002.png
42,validation,36,00000132_003.png
42,validation,37,00000104_001.png
42,validation,38,00000286_000.png
42,validation,39,00000569_003.png
42,validation,40,00001304_006.png
42,validation,41,00000502_014.png
42,validation,42,00000502_000.png
42,validation,43,00001008_000.png
42,validation,44,00000824_001.png
42,validation,45,00001280_001.png
42,validation,46,00000177_004.png
42,validation,47,00000325_000.png
42,validation,48,00000556_002.png
42,validation,49,00000595_000.png
42,validation,50,00000080_002.png
42,validation,51,00000151_002.png
42,validation,52,00001036_000.png
42,validation,53,00000486_003.png
42,validation,54,00001072_002.png
42,validation,55,00000263_000.png
42,validation,56,00001230_006.png
42,validation,57,00000652_006.png
42,validation,58,00000099_001.png
42,validation,59,00000900_001.png
42,validation,60,00001304_002.png
42,validation,61,00000766_016.png
42,validation,62,00000937_006.png
42,validation,63,00000901_004.png
42,validation,64,00000869_005.png
42,validation,65,00001147_002.png
42,validation,66,00001231_002.png
42,validation,67,00001207_000.png
42,validation,68,00000878_000.png
42,validation,69,00000115_001.png
42,validation,70,00000099_000.png
42,validation,71,00000652_007.png
42,validation,72,00000591_009.png
42,validation,73,00001054_001.png
42,validation,74,00001206_005.png
42,validation,75,00001301_032.png
42,validation,76,00000949_009.png
42,validation,77,00000368_004.png
42,validation,78,00000090_003.png
42,validation,79,00000547_002.png
42,validation,80,00000038_006.png
42,validation,81,00001125_002.png
42,validation,82,00000419_000.png
42,validation,83,00000714_001.png
42,validation,84,00000151_001.png
42,validation,85,00000091_004.png
42,validation,86,00001301_030.png
42,validation,87,00000926_000.png
42,validation,88,00001018_007.png
42,validation,89,00001304_001.png
42,validation,90,00000766_001.png
42,validation,91,00000825_003.png
42,validation,92,00000937_005.png
42,validation,93,00000384_000.png
42,validation,94,00001322_002.png
42,validation,95,00000628_002.png
42,validation,96,00000652_010.png
42,validation,97,00000400_000.png
42,validation,98,00000410_000.png
42,validation,99,00000237_000.png
42,validation,100,00000459_035.png
42,validation,101,00000227_000.png
42,validation,102,00000039_000.png
42,validation,103,00000547_001.png
42,validation,104,00001103_003.png
42,validation,105,00001108_002.png
42,validation,106,00000372_003.png
42,validation,107,00001283_000.png
42,validation,108,00000623_003.png
42,validation,109,00000213_000.png
42,validation,110,00001250_012.png
42,validation,111,00000165_000.png
42,validation,112,00000720_001.png
42,validation,113,00000648_001.png
42,validation,114,00001205_000.png
42,validation,115,00000459_047.png
42,validation,116,00000677_000.png
42,validation,117,00000022_000.png
42,validation,118,00000511_000.png
42,validation,119,00001154_007.png
42,validation,120,00000121_003.png
42,validation,121,00000877_037.png
42,validation,122,00000131_001.png
42,validation,123,00000924_000.png
42,validation,124,00000934_000.png
42,validation,125,00000372_014.png
42,validation,126,00000683_003.png
42,validation,127,00001101_002.png
42,validation,128,00000798_012.png
42,validation,129,00001151_008.png
42,validation,130,00001029_008.png
42,validation,131,00000225_001.png
42,validation,132,00000143_000.png
42,validation,133,00000720_002.png
42,validation,134,00000213_002.png
42,validation,135,00000040_003.png
42,validation,136,00000897_001.png
42,validation,137,00000318_007.png
42,validation,138,00000811_000.png
42,validation,139,00001122_018.png
42,validation,140,00000827_002.png
42,validation,141,00000359_008.png
42,validation,142,00000372_001.png
42,validation,143,00000372_015.png
42,validation,144,00000412_000.png
42,validation,145,00001232_004.png
42,validation,146,00000121_000.png
42,validation,147,00000877_008.png
42,validation,148,00000742_002.png
42,validation,149,00000491_024.png
42,test,0,00000324_013.png
42,test,1,00000150_001.png
42,test,2,00000733_003.png
42,test,3,00000013_008.png
42,test,4,00000324_007.png
42,test,5,00000997_003.png
42,test,6,00000013_020.png
42,test,7,00000013_034.png
42,test,8,00000506_022.png
42,test,9,00000583_043.png
42,test,10,00000583_057.png
42,test,11,00000732_006.png
42,test,12,00001093_008.png
42,test,13,00000193_007.png
42,test,14,00000193_013.png
42,test,15,00000211_012.png
42,test,16,00000211_006.png
42,test,17,00000894_000.png
42,test,18,00000149_002.png
42,test,19,00001170_016.png
42,test,20,00001170_002.png
42,test,21,00000467_009.png
42,test,22,00000643_005.png
42,test,23,00000370_005.png
42,test,24,00000370_011.png
42,test,25,00000218_005.png
42,test,26,00001075_044.png
42,test,27,00000181_062.png
42,test,28,00001075_045.png
42,test,29,00000181_063.png
42,test,30,00000370_010.png
42,test,31,00000218_004.png
42,test,32,00000370_004.png
42,test,33,00000643_004.png
42,test,34,00000467_008.png
42,test,35,00001170_003.png
42,test,36,00001170_017.png
42,test,37,00000149_003.png
42,test,38,00000211_007.png
42,test,39,00000894_001.png
42,test,40,00000211_013.png
42,test,41,00000193_012.png
42,test,42,00000193_006.png
42,test,43,00001093_009.png
42,test,44,00000732_007.png
42,test,45,00000583_056.png
42,test,46,00000583_042.png
42,test,47,00000506_023.png
42,test,48,00000013_035.png
42,test,49,00000013_021.png
42,test,50,00000997_002.png
42,test,51,00000013_009.png
42,test,52,00000733_002.png
42,test,53,00000324_006.png
42,test,54,00000324_012.png
42,test,55,00000150_000.png
42,test,56,00000324_004.png
42,test,57,00000733_000.png
42,test,58,00000150_002.png
42,test,59,00000324_010.png
42,test,60,00000013_037.png
42,test,61,00000997_000.png
42,test,62,00000468_058.png
42,test,63,00000013_023.png
42,test,64,00000506_021.png
42,test,65,00000506_009.png
42,test,66,00000583_054.png
42,test,67,00000583_040.png
42,test,68,00000732_005.png
42,test,69,00000193_010.png
42,test,70,00000193_004.png
42,test,71,00000894_003.png
42,test,72,00000211_005.png
42,test,73,00000211_011.png
42,test,74,00000032_049.png
42,test,75,00000211_039.png
42,test,76,00000149_001.png
42,test,77,00001170_001.png
42,test,78,00001170_015.png
42,test,79,00001170_029.png
42,test,80,00000643_006.png
42,test,81,00000218_006.png
42,test,82,00000370_006.png
42,test,83,00000181_049.png
42,test,84,00000181_061.png
42,test,85,00001075_047.png
42,test,86,00000181_060.png
